model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
linear,"('hydro',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",395,0.6774537695590327,0.5476214063714064,0.5879120879120879,0.5611444580301522,0.7146556776556776,0.31286947401539794
linear,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",320,0.6800853485064011,0.5528030303030304,0.5807692307692307,0.5606387600244542,0.7146227106227108,0.3152257068338213
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",161,0.653271692745377,0.5110270774976657,0.539010989010989,0.5196561601431748,0.6918772893772893,0.25385729486630665
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",1010,0.7066856330014224,0.6321703296703298,0.4417582417582418,0.5152123721688939,0.7522554945054944,0.3287648127768589
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(3,)",105,0.6506401137980087,0.5086094950800834,0.5313186813186813,0.5147518052388198,0.6933296703296703,0.2470466022903178
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",154,0.6506401137980087,0.5086094950800834,0.5313186813186813,0.5147518052388198,0.6933855311355311,0.2470466022903178
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",112,0.6480085348506401,0.5042016806722689,0.5313186813186813,0.5134449800189511,0.6924697802197801,0.24215952391944665
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",247,0.6507112375533429,0.5073389110889112,0.5236263736263737,0.5128318246249283,0.6939578754578755,0.2432245982532037
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",205,0.6481507823613087,0.5058904086109968,0.5236263736263735,0.5118875021900606,0.6951483516483516,0.23955126185919418
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",205,0.6480796586059745,0.5035293872793873,0.5236263736263737,0.5108613812751746,0.6951510989010988,0.23869061337031433
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",117,0.6480796586059745,0.5047145011850894,0.5241758241758242,0.5102668682201497,0.687728021978022,0.23993689595242945
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1, 3)",110,0.6455192034139403,0.5005744754041968,0.5313186813186813,0.509878217573241,0.686441391941392,0.23831123282865532
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",117,0.6455192034139403,0.5005744754041968,0.5313186813186813,0.509878217573241,0.6888882783882784,0.23831123282865532
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1,)",105,0.6428165007112375,0.4975952324249538,0.5313186813186813,0.5093650431470231,0.6891172161172161,0.23374547194988748
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",161,0.6428165007112375,0.49683542850338525,0.5313186813186813,0.509031339031339,0.6881684981684983,0.233526789376817
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",112,0.6455192034139403,0.5002081741787624,0.5241758241758242,0.5083440860215054,0.6926758241758242,0.23518895677256682
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",208,0.6428165007112375,0.49727777210749347,0.5313186813186813,0.5081688158638393,0.6871510989010989,0.2339439197760403
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",215,0.6428165007112375,0.49727777210749347,0.5313186813186813,0.5081688158638393,0.6904423076923077,0.2339439197760403
linear,"('conform',)","('counts', 'protvec')",10-folds cv,"(1,)",107,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.6918086080586081,0.2365378417497615
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(1,)",149,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.693319597069597,0.2365378417497615
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1,)",156,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.6923910256410257,0.2365378417497615
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",156,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.6926886446886448,0.2365378417497615
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 2)",198,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.6941739926739927,0.2365378417497615
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 3)",198,0.6480796586059745,0.5051411088911089,0.5159340659340659,0.5079885197816234,0.6926657509157509,0.2365378417497615
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(2, 3)",110,0.645448079658606,0.5005478345184228,0.5241758241758242,0.507968017645437,0.6873846153846154,0.23536706201579616
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",215,0.645448079658606,0.5005478345184228,0.5241758241758242,0.507968017645437,0.6932527472527472,0.23536706201579616
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",208,0.6428165007112375,0.4969114708820591,0.5241758241758242,0.5066346843121037,0.6877179487179487,0.23082164371995179
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(2, 3)",198,0.6454480796586062,0.501446053946054,0.5164835164835165,0.5064935651832204,0.6921007326007326,0.23221094730846578
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2)",205,0.6454480796586062,0.501331585081585,0.5159340659340659,0.5060180764318696,0.6939047619047619,0.23200385686687214
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",254,0.6454480796586062,0.501331585081585,0.5159340659340659,0.5060180764318696,0.6933553113553114,0.23200385686687214
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",112,0.6401849217638691,0.494286408895542,0.5236263736263737,0.5043075718826553,0.6896996336996336,0.22652651793801665
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",154,0.6401849217638691,0.49391876183671846,0.5241758241758242,0.5042037528244425,0.6893919413919415,0.22682405637834116
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",122,0.6401849217638691,0.49493859082094377,0.5241758241758242,0.5040021491971727,0.6850064102564102,0.22710383822710073
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(2,)",149,0.6454480796586062,0.5030577755577755,0.5087912087912088,0.5036207036896693,0.6917527472527472,0.23005817568791292
linear,"('conform',)","('protvec',)",10-folds cv,"(1,)",100,0.6454480796586062,0.5028846153846154,0.5087912087912088,0.502983593673249,0.6914752747252748,0.230069609100868
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",115,0.6375533428165008,0.49049414637649924,0.5241758241758242,0.5025528738348538,0.6841034798534799,0.22223636580915512
linear,"('conform',)","('mat', 'protvec')",10-folds cv,"(3,)",149,0.6428165007112376,0.4992482517482517,0.5087912087912088,0.5016502603399156,0.6926987179487178,0.22552419080502356
linear,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",156,0.6428165007112376,0.4992482517482517,0.5087912087912088,0.5016502603399156,0.6938763736263737,0.22552419080502356
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",215,0.6375533428165008,0.48949999432971564,0.5241758241758242,0.5015471267084171,0.6915467032967032,0.22230090843146028
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",1010,0.706827880512091,0.653046398046398,0.4291208791208791,0.49934592740084727,0.7482664835164835,0.3329585785512546
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",262,0.6375533428165008,0.49160525748761036,0.517032967032967,0.4988297354040692,0.6853626373626373,0.22032829930046627
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",154,0.6402560455192033,0.49395817417876237,0.5087912087912088,0.4985554319614386,0.6924239926739928,0.22076292756119717
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1467,0.7094594594594594,0.6526556776556777,0.4120879120879121,0.49714542301498826,0.7346684981684982,0.33010190332122186
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",269,0.634850640113798,0.4877591036414565,0.517032967032967,0.4968354334097672,0.6856932234432234,0.215775388340849
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",62,0.7120910384068277,0.6605555555555556,0.4137362637362637,0.4965920935636078,0.7380888278388278,0.337138197450482
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(2,)",105,0.6375533428165007,0.49011202033260853,0.5087912087912088,0.4965611299671366,0.69207326007326,0.21621001660157985
linear,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",161,0.6375533428165007,0.49011202033260853,0.5087912087912088,0.4965611299671366,0.6932994505494505,0.21621001660157985
linear,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",208,0.6322901849217639,0.48352444940680234,0.517032967032967,0.4960471267084171,0.6894175824175826,0.2109154085866763
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",895,0.7092460881934566,0.6376037851037851,0.41428571428571426,0.496034255599473,0.7788260073260072,0.3255704845917378
linear,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",110,0.6322901849217639,0.4838519895137542,0.5093406593406593,0.4923229887773825,0.6890943223443224,0.20824187287064982
linear,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",117,0.6296586059743955,0.48021562587739053,0.5093406593406593,0.49098965544404927,0.6912463369963371,0.2036964545748054
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(3,)",47,0.701280227596017,0.637014652014652,0.3989010989010989,0.4828674397896366,0.7553791208791208,0.3106504761698327
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",77,0.6935988620199147,0.6065223665223665,0.41318681318681316,0.4827127106303307,0.7271648351648353,0.2944939683182321
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1499,0.688122332859175,0.5883433233433233,0.41923076923076924,0.48229738682370266,0.7347948717948718,0.28238820078124555
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",521,0.6907539118065433,0.5969821844821844,0.4137362637362637,0.4822895622895623,0.7642380952380953,0.2878050190435747
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",62,0.7014935988620199,0.6448701298701299,0.39175824175824175,0.4735221309752203,0.7442619047619048,0.3114746813879829
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",1010,0.6908961593172119,0.5777182539682539,0.4065934065934066,0.4703933747412009,0.7467838827838827,0.27846154265896195
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2, 3)",1454,0.7041251778093883,0.6573665223665224,0.36978021978021974,0.4687477785372522,0.8018479853479853,0.3123577222136569
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",945,0.693669985775249,0.5999062049062049,0.39120879120879126,0.4683043089633478,0.7521767399267398,0.28440588385947957
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",486,0.6937411095305832,0.6133549783549783,0.38406593406593403,0.4672732530627267,0.7634139194139193,0.28766969308183177
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1330,0.6854196301564723,0.5948412698412698,0.39120879120879126,0.46435208574796666,0.756514652014652,0.2731561458130018
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",521,0.6990042674253201,0.6303021978021978,0.37747252747252746,0.46421191318216487,0.765610805860806,0.29848595008009415
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",978,0.6827169274537697,0.5880158730158729,0.38956043956043956,0.4633991177904221,0.7143891941391942,0.2659373394804677
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1,)",506,0.7094594594594593,0.6903030303030303,0.3549450549450549,0.46313450292397657,0.7840155677655678,0.3261871282846114
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 3)",62,0.6829302987197724,0.5838672438672439,0.39065934065934066,0.4617138704163876,0.7346309523809523,0.26514215968959454
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2)",980,0.7067567567567566,0.6797077922077921,0.35439560439560436,0.4602279942279942,0.7911245421245422,0.3186132268320631
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",521,0.7014224751066857,0.6463744588744589,0.3626373626373626,0.4596507936507936,0.7789468864468865,0.30270120287337066
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",978,0.7013513513513514,0.6562118437118437,0.3769230769230769,0.4582239655769068,0.7367316849816851,0.3089660346737607
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 3)",980,0.6988620199146515,0.65248556998557,0.3549450549450549,0.45419112999891037,0.7944587912087913,0.29929255162632484
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(3,)",37,0.6963015647226174,0.6371031746031746,0.3620879120879121,0.45386839704917514,0.7528809523809523,0.292044784757658
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1404,0.6881934566145091,0.5862157287157287,0.3763736263736263,0.45028124659474766,0.7412179487179488,0.2679996446892229
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(2, 3)",918,0.6857041251778093,0.5908730158730158,0.36923076923076925,0.4497307231288925,0.7195695970695971,0.26423910240912973
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(2, 3)",980,0.7015647226173541,0.6532792207792207,0.34835164835164834,0.4486817042606517,0.7912353479853479,0.3008982429637547
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",180,0.6959459459459458,0.6436904761904763,0.35439560439560436,0.4477530637801199,0.7523681318681319,0.291452649661087
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",264,0.6695590327169275,0.5693506493506494,0.37637362637362637,0.4458224574814964,0.7431364468864469,0.23933124527345848
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",47,0.6909672830725464,0.6137942612942613,0.3626373626373626,0.44574301366063385,0.7596217948717949,0.27738929084430475
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",180,0.6694879089615932,0.5759740259740258,0.3686813186813187,0.4456800301148127,0.7549386446886447,0.23948918225882826
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",945,0.6777382645803698,0.5676190476190477,0.3692307692307692,0.4446969696969697,0.7441510989010989,0.2461616317240924
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(2,)",506,0.7041251778093883,0.6779220779220778,0.33351648351648355,0.44126315789473686,0.7765164835164835,0.30819134116183916
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2, 3)",978,0.6802275960170697,0.5585335497835497,0.3763736263736263,0.4401318117427957,0.7178168498168498,0.24863509852606405
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(3,)",506,0.6935277382645804,0.6363888888888889,0.34065934065934067,0.4386291486291486,0.7801071428571429,0.28248279133382603
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1, 3)",47,0.6937411095305832,0.6262157287157287,0.34725274725274724,0.43858069610203143,0.7416565934065933,0.2798326211951339
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1, 2)",47,0.6882645803698435,0.6152777777777778,0.3478021978021978,0.43614477564134313,0.7260082417582417,0.2698948816228325
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",57,0.6724039829302987,0.5576082251082252,0.36153846153846153,0.43489648033126294,0.7136309523809524,0.23377678771703908
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 2, 3)",45,0.6724039829302988,0.585,0.35384615384615387,0.43239600978731413,0.6905173992673993,0.2409846427048504
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",895,0.6800853485064011,0.575952380952381,0.34725274725274724,0.43015873015873024,0.7736163003663004,0.24556342861844374
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",486,0.690896159317212,0.6281746031746032,0.3340659340659341,0.42965592505638267,0.7643855311355312,0.2739330420457061
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(1, 2, 3)",1374,0.6989331436699857,0.675,0.3186813186813187,0.42934183284297694,0.7971254578754579,0.29575391943771173
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(2, 3)",47,0.6777382645803698,0.5735930735930735,0.34725274725274724,0.42862582345191047,0.7406950549450549,0.24119465671133383
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(1, 2, 3)",30,0.6751778093883357,0.5751190476190475,0.34725274725274724,0.4276674126788544,0.6774166666666667,0.2387227213888179
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",945,0.6748221906116643,0.5849453324453324,0.3549450549450549,0.42765731497081616,0.7439331501831502,0.2448835895093048
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1377,0.6697012802275959,0.5600685425685425,0.3543956043956044,0.42670711058582916,0.7127133699633701,0.22889990353688874
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(3,)",489,0.6669274537695591,0.5559126984126984,0.34725274725274724,0.42522586109542626,0.7371263736263737,0.2220919761295712
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(1, 2)",925,0.6988620199146516,0.6849999999999999,0.310989010989011,0.4233184410301115,0.7876996336996338,0.29656195112877104
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",55,0.6640825035561877,0.5454978354978355,0.35219780219780217,0.4226402773427944,0.7354358974358974,0.21542786710163492
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",252,0.6696301564722618,0.5715873015873016,0.3401098901098901,0.4206142001908592,0.7404505494505494,0.22863431131088582
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(2, 3)",30,0.6670697012802277,0.5550335775335775,0.34615384615384615,0.4196631675807877,0.6884139194139195,0.2209590379297018
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1,)",489,0.6934566145092461,0.6622619047619047,0.30934065934065935,0.4171086807928913,0.7415540293040292,0.28060194673813277
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 3)",918,0.680298719772404,0.5939935064935065,0.33186813186813185,0.4158039988159789,0.7289981684981685,0.2460562999556179
linear,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",47,0.6856330014224751,0.622049062049062,0.3175824175824176,0.4153392572339941,0.7693635531135531,0.2596064279364455
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",460,0.6799431009957325,0.5885714285714284,0.32472527472527474,0.41378285965242484,0.7728168498168497,0.24276662001831656
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",45,0.6855618776671408,0.6174206349206349,0.32472527472527474,0.4136929118353267,0.7594926739926742,0.25805388342388336
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",168,0.6695590327169276,0.5926767676767677,0.32417582417582425,0.41307315020870006,0.7496483516483516,0.2305385843077316
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",32,0.688122332859175,0.6596428571428571,0.3252747252747253,0.4122259040222427,0.7362582417582416,0.271335363725947
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(1, 3)",925,0.6935988620199147,0.6660714285714284,0.3043956043956044,0.4121971595655807,0.791478021978022,0.28115556347972454
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",96,0.6879800853485063,0.615079365079365,0.31758241758241756,0.4111136025996707,0.7541043956043956,0.2599119037974354
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1305,0.6693456614509247,0.561010101010101,0.3373626373626374,0.41083178961897493,0.736242673992674,0.2228826940551488
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",895,0.6667852062588905,0.5404609279609279,0.33901098901098903,0.4104277492149346,0.7675228937728937,0.2129882314788376
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2, 3)",1300,0.6933854907539119,0.6646428571428571,0.3032967032967033,0.40848321784854297,0.7961831501831502,0.2793324854849352
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",168,0.6801564722617355,0.6141919191919191,0.3181318681318681,0.40417008420454376,0.7463946886446886,0.2485393909879765
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(2, 3)",20,0.6751778093883357,0.590494227994228,0.3175824175824176,0.40309083566857157,0.6894761904761905,0.23350125325386414
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1235,0.7062588904694167,0.7727777777777777,0.2857142857142857,0.402989079689847,0.7676364468864468,0.32322626205541466
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 3)",875,0.6908250355618778,0.6592857142857141,0.29615384615384616,0.40289188444256424,0.7901675824175823,0.2721425704008752
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(2,)",37,0.6830014224751068,0.6178571428571428,0.3038461538461539,0.40190324295587454,0.7526163003663003,0.2501199240294324
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(2, 3)",925,0.6909672830725462,0.672142857142857,0.2895604395604396,0.40134502923976606,0.789753663003663,0.27520888124312437
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",42,0.6589615931721194,0.5592460317460317,0.3241758241758242,0.4011645979243233,0.7238745421245423,0.2054899236842636
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",830,0.7089615931721196,0.7627777777777778,0.27912087912087913,0.3974583634160967,0.7630796703296704,0.32296526847708196
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2, 3)",234,0.6748933143669985,0.6014141414141414,0.3027472527472527,0.39631765844122824,0.7614688644688645,0.2335252723754905
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",180,0.669487908961593,0.5695526695526696,0.30989010989010984,0.39589660580964925,0.7288617216117217,0.2176619062186896
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 2)",30,0.6645803698435278,0.5728421578421579,0.31813186813186806,0.3957412817660496,0.6918846153846154,0.21509540856900392
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(2,)",476,0.6935277382645804,0.6880952380952381,0.2813186813186813,0.393796255344243,0.783415750915751,0.2803444604224917
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",460,0.6774537695590327,0.59998556998557,0.3021978021978022,0.3936965140123035,0.7685228937728937,0.2352034892696105
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(2, 3)",875,0.6881934566145093,0.6378571428571428,0.289010989010989,0.39260233918128656,0.7816437728937728,0.25907065584542543
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",45,0.6641536273115222,0.5430402930402931,0.3159340659340659,0.39045603138280477,0.7555302197802198,0.20263385034225562
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(3,)",35,0.6694167852062588,0.5658333333333333,0.3021978021978022,0.3886518503108892,0.7625741758241759,0.2139263908833931
linear,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",460,0.688122332859175,0.655,0.28076923076923077,0.3881303749570003,0.7757014652014651,0.26186540124703106
linear,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",486,0.6830725462304409,0.6392857142857142,0.28186813186813187,0.38786131996658313,0.7626043956043956,0.2508671092283265
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 3)",30,0.6618065433854906,0.5444985569985569,0.3098901098901099,0.38781148290395834,0.6879862637362637,0.1984305985521276
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 2)",918,0.664366998577525,0.5614069264069264,0.3032967032967033,0.3866517743634448,0.7172124542124543,0.20665157047094845
linear,"('conform', 'no_reduction', 'hydro')","('counts',)",10-folds cv,"(1,)",32,0.6856330014224752,0.627142857142857,0.28186813186813187,0.3843961352657005,0.7717371794871795,0.24969486494687723
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 2, 3)",1422,0.6801564722617355,0.6292316017316018,0.28076923076923077,0.38122594364699625,0.786797619047619,0.24264081931423126
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 2, 3)",30,0.6588193456614508,0.5514105339105339,0.30164835164835163,0.3809308699556378,0.6630375457875458,0.19466865244328443
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",22,0.6800853485064011,0.6328174603174603,0.28736263736263734,0.3808242196400091,0.7348910256410257,0.2429372148536831
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2, 3)",870,0.6589615931721196,0.5347474747474747,0.3021978021978022,0.38079776516389785,0.7361712454212455,0.1890921361980536
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 3)",45,0.6640825035561877,0.5561904761904761,0.29505494505494506,0.38067523882169196,0.7568608058608058,0.20161517874718812
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2)",875,0.6855618776671408,0.6414285714285713,0.2736263736263736,0.3775146198830409,0.790485347985348,0.25152429507934393
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2, 3)",168,0.6589615931721194,0.5466666666666666,0.2945054945054945,0.37617049617049625,0.7190338827838829,0.19095624413523143
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2)",160,0.6748933143669986,0.5988744588744589,0.28076923076923077,0.3752397660818714,0.7531547619047619,0.2252425447631369
