model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
lgbm,"('conform', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",496,0.7064722617354197,0.6052612592086276,0.5324175824175823,0.5579612235590496,0.7848067765567766,0.3505906571857535
lgbm,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(1, 2)",420,0.6985775248933143,0.5852579618523891,0.5467032967032968,0.5578465664121344,0.7655155677655678,0.33852152997551155
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 3)",310,0.7120199146514936,0.6031972194472195,0.5324175824175824,0.5578450457311027,0.7781694139194139,0.35512178714818743
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",112,0.6874822190611665,0.5615268065268065,0.5604395604395604,0.5575313881520778,0.7593525641025641,0.3197967892861857
lgbm,"('conform',)","('mat',)",10-folds cv,"(2,)",49,0.7011379800853487,0.5991113053613054,0.5296703296703297,0.5572928935687558,0.7633342490842492,0.33901484223758704
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",310,0.7144381223328592,0.6168908868908869,0.5258241758241758,0.5571934989326294,0.7942664835164835,0.3611308912367271
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 3)",198,0.7063300142247511,0.5882305194805195,0.5379120879120878,0.5570070733863838,0.7677380952380952,0.344110027726805
lgbm,"('conform', 'hydro')","('mat', 'protvec')",10-folds cv,"(2,)",474,0.7093883357041252,0.6077672654143242,0.5258241758241757,0.5560771972211253,0.7763434065934065,0.35190447895966853
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",247,0.7007823613086771,0.5853628316128316,0.5384615384615384,0.5558414596120744,0.7702967032967033,0.33707335506484093
lgbm,"('hydro',)","('counts', 'mat')",10-folds cv,"(1,)",30,0.6849217638691323,0.5662930052403737,0.567032967032967,0.5557797326473635,0.7257042124542125,0.3227664952489331
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(2, 3)",198,0.6928876244665718,0.5763220439691027,0.5456043956043957,0.5556276861569216,0.7531831501831503,0.32667958783850076
lgbm,"('conform',)","('mat',)",10-folds cv,"(1, 2, 3)",147,0.6958748221906117,0.5735991528251589,0.5527472527472528,0.5552453102453103,0.7480320512820515,0.33278437104459463
lgbm,"('conform',)","('mat', 'tfeat')",10-folds cv,"(3,)",54,0.7008534850640114,0.5905987394957983,0.5538461538461538,0.5550305309982729,0.7348269230769231,0.3474964990465758
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",117,0.7008534850640114,0.5853045565545566,0.5401098901098902,0.5545576503567509,0.7561932234432235,0.3383921678975489
lgbm,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",22,0.6799431009957325,0.5570531296189191,0.5758241758241758,0.5537851282528702,0.7507417582417582,0.31794750047475917
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",330,0.6985775248933143,0.5903927943401628,0.5307692307692309,0.5536621510534554,0.7711657509157508,0.3332322719702937
lgbm,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",310,0.6984352773826459,0.5877133977133978,0.5307692307692309,0.5534175084175084,0.7655622710622711,0.3320334295133494
lgbm,"('conform', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",496,0.701280227596017,0.5962542939516624,0.5313186813186813,0.5534030860443904,0.7761199633699634,0.34053876324280646
lgbm,"('hydro',)","('counts', 'mat')",10-folds cv,"(2, 3)",55,0.6773115220483643,0.5492081447963801,0.5659340659340659,0.5532883767655737,0.758599816849817,0.3052611666497489
lgbm,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 3)",108,0.7013513513513514,0.5733832752215106,0.5532967032967033,0.5526365415061187,0.7430467032967033,0.3390522625651406
lgbm,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",161,0.7034139402560455,0.5963254719137071,0.5236263736263737,0.552298773690078,0.7750943223443225,0.33947990405825135
lgbm,"('conform',)","('protvec',)",10-folds cv,"(1,)",100,0.700711237553343,0.5944710260499734,0.531868131868132,0.5522861261676855,0.7471236263736263,0.34020418827246574
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",355,0.7091749644381223,0.6064445276945276,0.517032967032967,0.5520335799466235,0.7709093406593407,0.3473688032222026
lgbm,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",315,0.7012091038406829,0.5976984126984127,0.5236263736263738,0.5517808789439222,0.7777316849816851,0.33704694982374706
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",380,0.7040540540540541,0.5896536212325685,0.5324175824175825,0.5509812441986355,0.7803031135531137,0.34133284766181493
lgbm,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",205,0.6902560455192035,0.5675185925185925,0.5461538461538462,0.5509701419131705,0.7626996336996337,0.3210731346893928
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(2,)",149,0.6955903271692746,0.5877536679007267,0.531868131868132,0.550587003035279,0.7647380952380952,0.3303877067716504
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",122,0.698221906116643,0.5763059163059163,0.5472527472527473,0.5503619459645963,0.7534505494505495,0.3361016019741937
lgbm,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",254,0.6956614509246088,0.5732554945054945,0.5395604395604396,0.5497936928971411,0.7615439560439562,0.32705205831677076
lgbm,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",90,0.6955903271692746,0.5803952991452991,0.5362637362637364,0.5497491369988806,0.7685173992673993,0.32695788320660135
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(1,)",330,0.7039118065433855,0.6124382480264832,0.5093406593406593,0.5491287885144827,0.765691391941392,0.34069648930310337
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",355,0.6982930298719772,0.5972660672660671,0.5159340659340659,0.5486027676027676,0.7659615384615384,0.33032580169900033
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",154,0.6876244665718351,0.565506993006993,0.537912087912088,0.5482728025486646,0.7586602564102563,0.31343392942067777
lgbm,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",60,0.6927453769559033,0.5708698246198246,0.5362637362637362,0.5479537474020233,0.7546172161172161,0.32058008662072857
lgbm,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",61,0.6721194879089616,0.5330525030525031,0.5752747252747252,0.5475508728364559,0.7248177655677657,0.2985717110524061
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",117,0.6900426742532005,0.5707503607503607,0.5373626373626373,0.5464080532000444,0.7724230769230769,0.318944560148135
